[	1.8181818181818182e-01	3.0095919114374786e-04	5.8695459878346183e-06	6.2430106268681167e-03	8.4632128440108052e-03	1.6496311953018199e-04	1.1212088769677404e-01	3.3587588901590637e-04	-1.7254876836486618e-02	2.8807856706069342e-04	5.6626083917012734e-03	-2.8774149953045469e-01	4.8327923379747435e-03	6.2443518166862233e+01	6.2387133232111339e+01	6.3282452458550786e+01	6.0387623936170741e+01	]
[	2.0000000000000001e-01	4.9018884902314673e-04	9.5566510076702362e-06	8.5114315679600330e-03	1.2557919394716887e-02	2.4460350975923962e-04	1.3785379176962151e-01	4.4787282202804642e-04	-2.3039750365114658e-02	3.8287027189923647e-04	6.8938242805200636e-03	-3.4963698994369374e-01	5.8628720717986945e-03	6.2887869983548448e+01	6.2825846555322464e+01	6.3810697704405861e+01	6.0626386329787827e+01	]
[	2.0000000000000001e-01	4.9018884902314673e-04	9.5566510076702362e-06	8.5114315679600330e-03	1.2557919394716887e-02	2.4460350975923962e-04	1.3785379176962151e-01	4.4787282202804642e-04	-2.3039750365114658e-02	3.8287027189923647e-04	6.8938242805200636e-03	-3.4963698994369374e-01	5.8628720717986945e-03	6.2887869983548448e+01	6.2825846555322464e+01	6.3810697704405861e+01	6.0626386329787827e+01	]
[	2.1818181818181820e-01	7.6639461293839751e-04	1.4933929556016110e-05	1.1289934593688877e-02	1.8103367716071815e-02	3.5226425738409161e-04	1.6919883116626791e-01	5.8139439378708188e-04	-2.9977470255050612e-02	4.9561712089994550e-04	8.1041256948085547e-03	-4.1291741193014841e-01	6.9329152036275354e-03	6.4166095086451989e+01	6.4113861362067965e+01	6.5004265210195442e+01	6.2056052519693452e+01	]
[	2.3636363636363639e-01	1.1598501541990305e-03	2.2583510247758091e-05	1.4716634959805864e-02	2.5517506152417692e-02	4.9565201646509347e-04	2.0918156433941212e-01	7.3379565189183747e-04	-3.8032855024582916e-02	6.2583989322077067e-04	9.1372611086602655e-03	-4.7254311249177372e-01	7.9790688640694520e-03	6.5444320189355523e+01	6.5401876168813459e+01	6.6197832715985058e+01	6.3485718709599091e+01	]
[	2.5454545454545457e-01	1.7079658391564382e-03	3.3213714313860939e-05	1.8949875043611526e-02	3.5183527709172747e-02	6.8122465362725922e-04	2.5795223664616990e-01	9.0135270901854690e-04	-4.7137652667066106e-02	7.7263818865310830e-04	9.9856783520415587e-03	-5.2831087429483869e-01	8.9988769001634657e-03	6.6722545292259070e+01	6.6689890975558953e+01	6.7391400221774646e+01	6.4915384899504716e+01	]
[	2.7272727272727276e-01	2.4552895770375170e-03	4.7647386871484317e-05	2.4150745430416148e-02	4.7501200805474320e-02	9.1505696727386065e-04	3.1565258907878069e-01	1.0801663994638422e-03	-5.7219877587757449e-02	9.3507826742070678e-04	1.0641665132663545e-02	-5.8001736534679038e-01	9.9898817019716101e-03	6.8000770395162618e+01	6.7977905782304433e+01	6.8584967727564248e+01	6.6345051089410362e+01	]
[	2.9090909090909089e-01	3.4538599789227307e-03	6.6814559708378130e-05	3.0483057352682648e-02	6.2884728041063417e-02	1.2026696952710078e-03	3.8241484188300939e-01	1.2661661852187648e-03	-6.8203733021935734e-02	1.1122163532437167e-03	1.1097336309837166e-02	-6.2745898237244668e-01	1.0949622308124258e-02	6.9278995498066152e+01	6.9265920589049870e+01	6.9778535233353850e+01	6.7774717279315979e+01	]
[	3.0909090909090908e-01	4.7632692094782079e-03	9.1737664212231311e-05	3.8112678645705819e-02	8.1758646344138153e-02	1.5488286798720327e-03	4.5836043334960208e-01	1.4551304948864701e-03	-8.0009836959773512e-02	1.3031240982340903e-03	1.1344652461798395e-02	-6.7043244052877327e-01	1.1875641533489897e-02	7.0557220600969686e+01	7.0553935395795364e+01	7.0972102739143480e+01	6.9204383469221568e+01	]
[	3.2727272727272727e-01	6.4508002607601197e-03	1.2351591122355854e-04	4.7207354022820058e-02	1.0455465755805746e-01	1.9573542011590362e-03	5.4359944124899551e-01	1.6426952615598088e-03	-9.2555228248789922e-02	1.5069089976812967e-03	1.1375416157385012e-02	-7.0873473483086569e-01	1.2765485503610854e-02	7.1835445703873219e+01	7.1841950202540829e+01	7.2165670244933082e+01	7.0634049659127186e+01	]
[	3.4545454545454546e-01	8.5917580796975434e-03	1.6330996042811314e-04	5.7937042124357178e-02	1.3170951032067388e-01	2.4309268500306413e-03	6.3823054599993922e-01	1.8243482887186822e-03	-1.0575309573073415e-01	1.7227298990393652e-03	1.1181243578558448e-02	-7.4216248231813353e-01	1.3616695703893435e-02	7.3113670806776767e+01	7.3129965009286295e+01	7.3359237750722698e+01	7.2063715849032818e+01	]
[	3.6363636363636365e-01	1.1269360188932497e-02	2.1231657026372726e-04	7.0473303894938430e-02	1.6366011537789751e-01	2.9708621938379105e-03	7.4234068858999958e-01	1.9954481749187977e-03	-1.1951297241171485e-01	1.9498148557009862e-03	1.0753583735690667e-02	-7.7051240820672384e-01	1.4426814857710416e-02	7.4391895909680315e+01	7.4417979816031774e+01	7.4552805256512315e+01	7.3493382038938449e+01	]
[	3.8181818181818183e-01	1.4574650111710968e-02	2.7174136964618127e-04	8.4989027170384146e-02	2.0083922426706771e-01	3.5768939670536614e-03	8.5600538404901694e-01	2.1512349356192883e-03	-1.3374077967114750e-01	2.1874735456908095e-03	1.0083723423618577e-02	-7.9358141693705164e-01	1.5193387787967296e-02	7.5670121012583834e+01	7.5705994622777268e+01	7.5746372762301917e+01	7.4923048228844081e+01	]
[	4.0000000000000002e-01	1.8606505249462411e-02	3.4276987905849839e-04	1.0165846356021077e-01	2.4367157023475661e-01	4.2469504774182232e-03	9.7928955128135275e-01	2.2868319127365404e-03	-1.4833870189444726e-01	2.4351048345544815e-03	9.1627784444114971e-03	-8.1116631185598032e-01	1.5913958031780865e-02	7.6948346115487396e+01	7.6994009429522748e+01	7.6939940268091519e+01	7.6352714418749699e+01	]
[	4.0000000000000002e-01	1.8606505249462411e-02	3.4276987905849839e-04	1.0165846356021077e-01	2.4367157023475661e-01	4.2469504774182232e-03	9.7928955128135275e-01	2.2868319127365404e-03	-1.4833870189444726e-01	2.4351048345544815e-03	9.1627784444114971e-03	-8.1116631185598032e-01	1.5913958031780865e-02	7.6948346115487396e+01	7.6994009429522748e+01	7.6939940268091519e+01	7.6352714418749699e+01	]
[	4.1818181818181821e-01	2.3465872459607493e-02	4.2644168961961619e-04	1.2061575345549365e-01	2.9147505351847591e-01	4.9607089384695229e-03	1.1053920142535194e+00	2.3982121482165044e-03	-1.6319148612689194e-01	2.6925878565635594e-03	8.1518975524041640e-03	-8.2107232458293267e-01	1.6644722025795273e-02	7.6548998046746391e+01	7.6592077970171843e+01	7.6313731190219301e+01	7.6111663279396495e+01	]
[	4.3636363636363640e-01	2.9229975691714094e-02	5.2328526604725743e-04	1.4182969806652262e-01	3.4324584810140119e-01	5.6948344269774111e-03	1.2274483695733491e+00	2.4851865784321172e-03	-1.7813786485881947e-01	2.9613378431449858e-03	7.2173706871995862e-03	-8.2131234990920499e-01	1.7442363926011156e-02	7.6149649978005414e+01	7.6190146510820952e+01	7.5687522112347096e+01	7.5870612140043292e+01	]
[	4.5454545454545453e-01	3.5970766978034807e-02	6.3360015511014706e-04	1.6522572343785044e-01	3.9887858236139750e-01	6.4412480864939623e-03	1.3454281157101664e+00	2.5485175264421088e-03	-1.9300139410022935e-01	3.2431949355396943e-03	6.3576192949893568e-03	-8.1199710653407997e-01	1.8305058981679747e-02	7.5750301909264422e+01	7.5788215051470061e+01	7.5061313034474864e+01	7.5629561000690089e+01	]
[	4.7272727272727272e-01	4.3757581831264054e-02	7.5754121982904313e-04	1.9072900476718455e-01	4.5821641540642233e-01	7.1924423855675781e-03	1.4593135863245483e+00	2.5889492149014674e-03	-2.0760813873379100e-01	3.5399716130803229e-03	5.5708685696884879e-03	-7.9323701986540918e-01	1.9230987280044430e-02	7.5350953840523459e+01	7.5386283592119185e+01	7.4435103956602632e+01	7.5388509861336885e+01	]
[	4.9090909090909091e-01	5.2655157029133343e-02	8.9513140767470115e-04	2.1826602361164943e-01	5.2105927409059205e-01	7.9415850285008433e-03	1.5691020713455857e+00	2.6072044806875914e-03	-2.2178959509494131e-01	3.8534031400798020e-03	4.8551603507481222e-03	-7.6514031426712192e-01	2.0218365184407106e-02	7.4951605771782468e+01	7.4984352132768308e+01	7.3808894878730413e+01	7.5147458721983696e+01	]
[	5.0909090909090904e-01	6.2725004489355335e-02	1.0462755718938146e-03	2.4776248860827005e-01	5.8716209256963792e-01	8.6822797181432976e-03	1.6748072549116846e+00	2.6040178859841803e-03	-2.3537721557275593e-01	4.1851884384302741e-03	4.2082731247200912e-03	-7.2781649317177100e-01	2.1265387975962103e-02	7.4552257703041462e+01	7.4582420673417417e+01	7.3182685800858195e+01	7.4906407582630507e+01	]
[	5.2727272727272723e-01	7.4024079395122636e-02	1.2107659066618575e-03	2.7914417205529529e-01	6.5623817010549290e-01	9.4086250181471074e-03	1.7764613302016474e+00	2.5801413122913137e-03	-2.4820366091284771e-01	4.5369622864677500e-03	3.6277065288326201e-03	-6.8137557442160124e-01	2.2370242453836960e-02	7.4152909634300471e+01	7.4180489214066526e+01	7.2556476722985963e+01	7.4665356443277318e+01	]
[	5.4545454545454541e-01	8.6603813261796642e-02	1.3882904550874366e-03	3.1233749392184457e-01	7.2796274022591845e-01	1.0115232415919577e-02	1.8741163760543016e+00	2.5363536912944278e-03	-2.6010333902286403e-01	4.9102774228456823e-03	3.1106640263035526e-03	-6.2592775645286625e-01	2.3531112434954472e-02	7.3753561565559494e+01	7.3778557754715621e+01	7.1930267645113730e+01	7.4424305303924115e+01	]
[	5.6363636363636360e-01	1.0050928710523584e-01	1.5784431778575383e-03	3.4727009769202932e-01	8.0197693584945984e-01	1.0797232244329515e-02	1.9678449740232065e+00	2.4734716910127337e-03	-2.7091285752618072e-01	5.3065905868088896e-03	2.6540402820716589e-03	-5.6158312192085313e-01	2.4746183637523161e-02	7.3354213496818517e+01	7.3376626295364716e+01	7.1304058567241512e+01	7.4183254164570897e+01	]
[	5.8181818181818179e-01	1.1577858050978318e-01	1.7807348767986924e-03	3.8387137109920855e-01	8.7789180945851264e-01	1.1450266913163133e-02	2.0577400242649486e+00	2.3923610719795607e-03	-2.8047134213817482e-01	5.7272532229944058e-03	2.2544128351290162e-03	-4.8845141257058688e-01	2.6013647391114114e-02	7.2954865428077525e+01	7.2974694836013825e+01	7.0677849489369279e+01	7.3942203025217722e+01	]
[	5.9999999999999998e-01	1.3244166236168764e-01	1.9946224782109619e-03	4.2207478621975097e-01	9.5530488725754881e-01	1.2070570422809967e-02	2.1439099811971305e+00	2.2939191833598873e-03	-2.8862511114070100e-01	6.1734743288077727e-03	1.9081563631077744e-03	-4.0663873503496534e-01	2.7331754929776894e-02	7.2555517359336534e+01	7.2572763376662948e+01	7.0051640411497061e+01	7.3701151885864533e+01	]
[	5.9999999999999998e-01	1.3244166236168764e-01	1.9946224782109619e-03	4.2207478621975097e-01	9.5530488725754881e-01	1.2070570422809967e-02	2.1439099811971305e+00	2.2939191833598873e-03	-2.8862511114070100e-01	6.1734743288077727e-03	1.9081563631077744e-03	-4.0663873503496534e-01	2.7331754929776894e-02	7.2555517359336534e+01	7.2572763376662948e+01	7.0051640411497061e+01	7.3701151885864533e+01	]
[	6.1818181818181817e-01	1.5051887082248128e-01	2.2194124842459550e-03	4.6179645234268896e-01	1.0331317444768520e+00	1.2649995103921596e-02	2.2244391605106704e+00	2.1793824348460308e-03	-2.9524272069415070e-01	6.6451839753387393e-03	1.5830165403622829e-03	-3.2142415726385842e-01	2.8509578136419807e-02	7.1494148730526362e+01	7.1511344022511665e+01	6.9161366497392663e+01	7.2780383342239261e+01	]
[	6.3636363636363635e-01	1.7000633182007438e-01	2.4543324546387395e-03	5.0291744830103968e-01	1.1103232747401657e+00	1.3182045972036031e-02	2.2974633846998351e+00	2.0505393031041985e-03	-3.0032633684640614e-01	7.1378786779232144e-03	1.2483804951172962e-03	-2.3799643346329474e-01	2.9362708642170415e-02	7.0432780101716190e+01	7.0449924668360367e+01	6.8271092583288279e+01	7.1859614798614018e+01	]
[	6.5454545454545454e-01	1.9088757893940975e-01	2.6984637676384909e-03	5.4529621787098959e-01	1.1864313159791999e+00	1.3665729050131234e-02	2.3632251038223466e+00	1.9096355099267812e-03	-3.0391000481602043e-01	7.6454612814412957e-03	9.0266057991642739e-04	-1.5633646251060160e-01	2.9900180154087873e-02	6.9371411472906019e+01	6.9388505314209070e+01	6.7380818669183910e+01	7.0938846254988775e+01	]
[	6.7272727272727273e-01	2.1313923085357553e-01	2.9509316750134032e-03	5.8880408915376281e-01	1.2610798022139447e+00	1.4100854645503823e-02	2.4219444070733354e+00	1.7588242049148709e-03	-3.0602538736743279e-01	8.1623510902349670e-03	5.4509062391699644e-04	-7.6426279565190269e-02	3.0130487836359195e-02	6.8310042844095847e+01	6.8327085960057772e+01	6.6490544755079540e+01	7.0018077711363517e+01	]
[	6.9090909090909092e-01	2.3673338239983305e-01	3.2109041129695965e-03	6.3332175309343064e-01	1.3339439430290791e+00	1.4487770065831976e-02	2.4738234418494085e+00	1.6001563824382954e-03	-3.0670239958427109e-01	8.6833442220023392e-03	1.7547307032106718e-04	1.7512498633772309e-03	3.0061733192992494e-02	6.7248674215285675e+01	6.7265666605906489e+01	6.5600270840975185e+01	6.9097309167738274e+01	]
[	7.0909090909090911e-01	2.6163534462995086e-01	3.4775113375887260e-03	6.7872653492929613e-01	1.4047134315457752e+00	1.4827329662137123e-02	2.5190670556357286e+00	1.4357728624757747e-03	-3.0597235096134662e-01	9.2030619172851578e-03	-2.0589268214383363e-04	7.8214223480798928e-02	2.9702472071093004e-02	6.6187305586475517e+01	6.6204247251755191e+01	6.4709996926870815e+01	6.8176540624113002e+01	]
[	7.2727272727272729e-01	2.8779977602100087e-01	3.7498158936441119e-03	7.2488716163738132e-01	1.4730901193494728e+00	1.5121109643911237e-02	2.5578880183431791e+00	1.2679631550707512e-03	-3.0386952417997992e-01	9.7157116676820643e-03	-5.9797907044735726e-04	1.5298270625805466e-01	2.9062188606686013e-02	6.5125936957665331e+01	6.5142827897603880e+01	6.3819723012766445e+01	6.7255772080487745e+01	]
[	7.4545454545454548e-01	3.1518525036613337e-01	4.0270803599673031e-03	7.7169958403354766e-01	1.5388617124368109e+00	1.5370781133539936e-02	2.5904489386039944e+00	1.0985033583894800e-03	-3.0042162474373757e-01	1.0216680661442077e-02	-9.9948473083670509e-04	2.2607309903516268e-01	2.8148633631863824e-02	6.4064568328855174e+01	6.4081408543452596e+01	6.2929449098662069e+01	6.6335003536862487e+01	]
[	7.6363636363636367e-01	3.4374131228485366e-01	4.3084980124667716e-03	8.1904830757222391e-01	1.6018132896344583e+00	1.5578524988040656e-02	2.6169241872139439e+00	9.2930437985481919e-04	-2.9565984500510256e-01	1.0700834476640560e-02	-1.4085574886343528e-03	2.9750403305584355e-01	2.6970610780425296e-02	6.3003199700045009e+01	6.3019989189301299e+01	6.2039175184557699e+01	6.5414234993237230e+01	]
[	7.8181818181818186e-01	3.7341144888732913e-01	4.5932906340888828e-03	8.6681802359001492e-01	1.6617607575278091e+00	1.5746934343027114e-02	2.6374776884248368e+00	7.6214313135504464e-04	-2.8961593263954760e-01	1.1163034912750797e-02	-1.8227712820461008e-03	3.6729472677823094e-01	2.5537199222986431e-02	6.1941831071234844e+01	6.1958569835150001e+01	6.1148901270453322e+01	6.4493466449611972e+01	]
[	8.0000000000000004e-01	4.0415213941336320e-01	4.8809062142525211e-03	9.1492470309218177e-01	1.7185825331198881e+00	1.5878042863554886e-02	2.6522242919269217e+00	5.9824318774240630e-04	-2.8231325363174214e-01	1.1599536876171912e-02	-2.2401306566013908e-03	4.3545943418855843e-01	2.3855132008969594e-02	6.0880462442424687e+01	6.0897150480998711e+01	6.0258627356348946e+01	6.3572697905986708e+01	]
[	8.0000000000000004e-01	4.0415213941336320e-01	4.8809062142525211e-03	9.1492470309218177e-01	1.7185825331198881e+00	1.5878042863554886e-02	2.6522242919269217e+00	5.9824318774240630e-04	-2.8231325363174214e-01	1.1599536876171912e-02	-2.2401306566013908e-03	4.3545943418855843e-01	2.3855132008969594e-02	6.0880462442424687e+01	6.0897150480998711e+01	6.0258627356348946e+01	6.3572697905986708e+01	]
[	8.1818181818181823e-01	4.3588948362984842e-01	5.1705219652868192e-03	9.6323523014680401e-01	1.7720579895761894e+00	1.5975215993424472e-02	2.6611158017084859e+00	4.3913870644239779e-04	-2.7379953107131616e-01	1.2005462443208525e-02	-2.6414721259892847e-03	5.0042487881038522e-01	2.2090048822232793e-02	5.9840786809431378e+01	5.9855834833030578e+01	5.9285267699663912e+01	6.2418316762472216e+01	]
[	8.3636363636363642e-01	4.6856934236251985e-01	5.4616290817134771e-03	1.0116560133193622e+00	1.8220558680340839e+00	1.6040824044239007e-02	2.6640436350125882e+00	2.8503939435154285e-04	-2.6414522254468542e-01	1.2381173387909323e-02	-3.0096952104945239e-03	5.6067638612045367e-01	2.0397969277661628e-02	5.8801111176438063e+01	5.8814519185062437e+01	5.8311908042978864e+01	6.1263935618957738e+01	]
[	8.5454545454545461e-01	5.0212542776084157e-01	5.7536574605730403e-03	1.0600754243562975e+00	1.8685240735913375e+00	1.6077761852872106e-02	2.6611293795766069e+00	1.3606160543383310e-04	-2.5343826819891357e-01	1.2727570151573595e-02	-3.3437334600781203e-03	6.1634546913487998e-01	1.8777224162858833e-02	5.7761435543444740e+01	5.7773203537094297e+01	5.7338548386293816e+01	6.0109554475443254e+01	]
[	8.7272727272727280e-01	5.3649437892418927e-01	6.0461184264417782e-03	1.1083899037830320e+00	1.9114448300476370e+00	1.6088635838175852e-02	2.6524754075501309e+00	-7.7463683048612727e-06	-2.4175951485493360e-01	1.3045506852369533e-02	-3.6428843242661173e-03	6.6755656392229590e-01	1.7226234065282960e-02	5.6721759910451418e+01	5.6731887889126163e+01	5.6365188729608747e+01	5.8955173331928783e+01	]
[	8.9090909090909087e-01	5.7161092760522592e-01	6.3385557360393606e-03	1.1564946578703434e+00	1.9508273579839979e+00	1.6075999479992383e-02	2.6381765004395530e+00	-1.4638375686420571e-04	-2.2918987577630059e-01	1.3335867679838831e-02	-3.9066952842203998e-03	7.1443772405557304e-01	1.5743373635038315e-02	5.5682084277458102e+01	5.5690572241158023e+01	5.5391829072923706e+01	5.7800792188414299e+01	]
[	9.0909090909090906e-01	6.0741134555085186e-01	6.6305663062543518e-03	1.2042883530564938e+00	1.9867061193683557e+00	1.6042231691213975e-02	2.6183166361046371e+00	-2.7989044263234737e-04	-2.1580652756487853e-01	1.3599529083962933e-02	-4.1349740670711642e-03	7.5711477322432397e-01	1.4327045804075855e-02	5.4642408644464780e+01	5.4649256593189882e+01	5.4418469416238665e+01	5.6646411044899821e+01	]
[	9.2727272727272725e-01	6.4383264476289614e-01	6.9217881952405276e-03	1.2516709551213128e+00	2.0191378106916997e+00	1.5989590050054705e-02	2.5929726293528819e+00	-4.0833741207415734e-04	-2.0168448802460595e-01	1.3837377939032136e-02	-4.3277513538813282e-03	7.9571371263631507e-01	1.2975651231337336e-02	5.3602733011471464e+01	5.3607940945221742e+01	5.3445109759553617e+01	5.5492029901385337e+01	]
[	9.4545454545454544e-01	6.8081277306524568e-01	7.2118977812499060e-03	1.2985433172398584e+00	2.0481994640545578e+00	1.5920218904322755e-02	2.5622158267107364e+00	-5.3181989738727690e-04	-1.8689682074799199e-01	1.4050315501768692e-02	-4.4852629652365255e-03	8.3036111577942262e-01	1.1687583293008912e-02	5.2563057378478149e+01	5.2566625297253601e+01	5.2471750102868569e+01	5.4337648757870873e+01	]
[	9.6363636363636362e-01	7.1829205702823073e-01	7.5006126910723983e-03	1.3448088874925397e+00	2.0739843889788006e+00	1.5836115723308106e-02	2.5261123532281280e+00	-6.5044857906078042e-04	-1.7151334219311670e-01	1.4239241051756776e-02	-4.6079217804018526e-03	8.6118179740470735e-01	1.0461257672348921e-02	5.1523381745484834e+01	5.1525309649285461e+01	5.1498390446183528e+01	5.3183267614356396e+01	]
[	9.8181818181818181e-01	7.5621259672464103e-01	7.7876842839931047e-03	1.3903723077081185e+00	2.0966006237398029e+00	1.5739166594852728e-02	2.4847254263674041e+00	-7.6434489385225060e-04	-1.5560166298721154e-01	1.4405063263904908e-02	-4.6962975496058221e-03	8.8830046733470958e-01	9.2950913694503073e-03	5.0483706112491511e+01	5.0483994001317321e+01	5.0525030789498487e+01	5.2028886470841918e+01	]
[	1.0000000000000000e+00	7.9451573490314797e-01	8.0728873175882447e-03	1.4351344506649826e+00	2.1161767436902545e+00	1.5631233668653165e-02	2.4381197050844192e+00	-8.7364329097244656e-04	-1.3923046203905365e-01	1.4548749758574385e-02	-4.7511524792689256e-03	9.1184838442801053e-01	8.1874182386285355e-03	4.9444030479498188e+01	4.9442678353349180e+01	4.9551671132813446e+01	5.0874505327327434e+01	]
[	1.0000000000000000e+00	7.9451573490314797e-01	8.0728873175882447e-03	1.4351344506649826e+00	2.1161767436902545e+00	1.5631233668653165e-02	2.4381197050844192e+00	-8.7364329097244656e-04	-1.3923046203905365e-01	1.4548749758574385e-02	-4.7511524792689256e-03	9.1184838442801053e-01	8.1874182386285355e-03	4.9444030479498188e+01	4.9442678353349180e+01	4.9551671132813446e+01	5.0874505327327434e+01	]
[	1.0181818181818181e+00	8.3314841935504713e-01	8.3560237491737133e-03	1.4790132096142514e+00	2.1331135102086951e+00	1.5512165375103526e-02	2.3884078452662982e+00	-9.7622656444435287e-04	-1.2247426235526614e-01	1.4670541271391233e-02	-4.4517398782950995e-03	9.3049358589584585e-01	7.0255546534998825e-03	4.9146960353711201e+01	4.9104227063360831e+01	4.9549243087260720e+01	5.0492638992752774e+01	]
[	1.0363636363636364e+00	8.7206937804851137e-01	8.6368962595411835e-03	1.5219792829007417e+00	2.1477212162294665e+00	1.5381789842671327e-02	2.3376441162403028e+00	-1.0627791855842999e-03	-1.0543225736580135e-01	1.4768347457469942e-02	-3.4807187624882603e-03	9.4284688437681285e-01	5.6983795749722529e-03	4.8849890227924199e+01	4.8765775773372489e+01	4.9546815041708008e+01	5.0110772658178107e+01	]
[	1.0545454545454545e+00	9.1123173926563683e-01	8.9153096352814556e-03	1.5640111072865255e+00	2.1600148053385078e+00	1.5243553547901672e-02	2.2857955176615739e+00	-1.1203287679271733e-03	-8.8230866015583123e-02	1.4839243554694483e-02	-1.8456457766262170e-03	9.4896142430305264e-01	4.2067773106101106e-03	4.8552820102137204e+01	4.8427324483384147e+01	4.9544386996155282e+01	4.9728906323603454e+01	]
[	1.0727272727272728e+00	9.5059940849848279e-01	9.1911761279641312e-03	1.6050914035988972e+00	2.1700197591135120e+00	1.5101391148887313e-02	2.2328350382175968e+00	-1.1390642344605575e-03	-7.0967621947995482e-02	1.4881182450695907e-02	4.4743003633067026e-04	9.4887851486531782e-01	2.5514356667511646e-03	4.8255749976350195e+01	4.8088873193395806e+01	4.9541958950602556e+01	4.9347039989028794e+01	]
[	1.0909090909090908e+00	9.9012950998622618e-01	9.4644610754456154e-03	1.6451989705243755e+00	2.1777779206567249e+00	1.4961017957192738e-02	2.1787298439768881e+00	-1.1074263112485889e-03	-5.3759048039825910e-02	1.4891885017901431e-02	3.3910629392948800e-03	9.4264776575393994e-01	7.3318107683874951e-04	4.7958679850563193e+01	4.7750421903407464e+01	4.9539530905049837e+01	4.8965173654454134e+01	]
