[	5.3333333333333333e-01	2.5923427299531690e-02	1.9182475160584682e-02	1.3653666991211713e-01	-1.2214489930654540e-01	7.0762476076797309e-02	5.2757796181822922e-04	1.2826926334097491e-03	1.5652321527135453e+00	-9.1916491909845993e-03	-1.7608796220239067e-01	-1.1879692341667109e-01	1.1796884576586722e-01	2.0968633381860768e-01	1.7039536013120551e-01	5.9907306124555894e-02	-1.0717985690864034e+00	-4.1098073169838531e-02	-1.3551823581925849e-04	2.5449989340793672e-01	1.7631766371012766e-01	3.2290633463140428e-01	-8.7686944376052323e-01	-1.0111587983177861e+00	3.6419450884631932e-01	2.6069244797945652e+00	]
[	5.6666666666666665e-01	3.3264519162324438e-02	2.5240517452068911e-02	1.3832904085320821e-01	-1.5391558143331271e-01	7.1620627373770174e-02	3.9007327975684280e-04	9.7064489660805397e-03	1.5693679589149494e+00	1.1747220027832829e-03	-2.0602187582937748e-01	-1.4852739953565189e-01	1.3042318021853272e-01	2.3079010766016295e-01	1.9482384176955383e-01	4.7735217986162509e-02	-8.3449215784914488e-01	9.3154520711799235e-02	-2.1389617854435537e-04	2.5315171251294860e-01	7.1610661573347736e-02	2.9762770133194222e-01	-9.1657111130920743e-01	-7.7173990596274622e-01	3.8357399529087571e-01	2.7727617863958307e+00	]
[	5.9999999999999998e-01	4.1319892739315432e-02	3.2271700663446014e-02	1.3972365276966606e-01	-1.7778336345668072e-01	7.6879935826245888e-02	-5.1134585839425657e-04	1.8266685432026832e-02	1.5700250658148713e+00	1.0518704871653585e-02	-2.3702155181147214e-01	-1.7019365679161899e-01	1.4357920319944231e-01	2.5283442327415956e-01	2.2834640900520597e-01	3.5978160589641997e-02	-5.9760469677701544e-01	2.2693455932213788e-01	-2.9227412126945246e-04	2.6144811692944120e-01	-3.1401820453606344e-02	2.6051026421245038e-01	-9.4084017373424789e-01	-5.2759610930422129e-01	4.0649264497400167e-01	2.9387513239735408e+00	]
[	5.9999999999999998e-01	4.1374796426176842e-02	3.2274605597608794e-02	1.3974697207759640e-01	-1.7780150087115087e-01	7.6886524268048290e-02	-5.7262096888017371e-04	1.8219728671261915e-02	1.5700000000002037e+00	1.0414550973055436e-02	-2.3699738273527757e-01	-1.7009230568906913e-01	1.4359136927196739e-01	2.5361129808693922e-01	2.2818848243149456e-01	3.6361280068288607e-02	-5.9795416246824007e-01	2.2719722573481349e-01	-2.9227496487171603e-04	2.6166494179285582e-01	-3.2632554066280288e-02	2.5960361526239029e-01	-9.4091195051379894e-01	-5.2526377016600845e-01	4.0671830703165801e-01	2.9387251334698452e+00	]
[	6.3333333333333330e-01	5.0293877759904501e-02	4.0579946156011119e-02	1.4125340152448845e-01	-1.9320474690628642e-01	8.4219602916887612e-02	-1.9668288946569868e-03	2.7012072411493254e-02	1.5692053256012595e+00	1.8634700385693464e-02	-2.6859009872604300e-01	-1.8300909825268744e-01	1.5769130971677164e-01	2.8198353872255477e-01	2.7098313613662850e-01	5.3753130156172335e-02	-3.2617366366449413e-01	2.2058875177176807e-01	-4.5629486795421142e-04	2.6690999527510939e-01	-1.3800258887896518e-02	2.3068119105429696e-01	-9.5200925701969485e-01	-2.4989646450994832e-01	4.4022460178675771e-01	3.1046006249719462e+00	]
[	6.6666666666666663e-01	6.0202718264822895e-02	5.0380915813382735e-02	1.4330761523769420e-01	-1.9954841944299517e-01	9.1311570574267684e-02	-3.4013953367083337e-03	3.6095100725926074e-02	1.5691507519152825e+00	2.5625963773504176e-02	-3.0030392344081325e-01	-1.8676003779480449e-01	1.7299688293982352e-01	3.1296580209580799e-01	3.1744169959908136e-01	6.9082093181753929e-02	-5.4341096014029908e-02	2.1345706697087094e-01	-6.2031477103670655e-04	2.7948891054363467e-01	1.1382917373007265e-02	1.8674358940257973e-01	-9.4865710785081603e-01	2.4764110723614629e-02	4.7886074568716791e-01	3.2703445728270193e+00	]
[	6.9999999999999996e-01	7.1184758716694885e-02	6.1750570363689194e-02	1.4582626938782642e-01	-1.9683037131025743e-01	9.8157754342476450e-02	-4.8054990659329123e-03	4.5752002111984366e-02	1.5700061388606994e+00	3.0982123028782615e-02	-3.3170805538853143e-01	-1.8135933992500503e-01	1.8965640907856912e-01	3.4633350165601795e-01	3.6460839219102525e-01	8.1474974413680207e-02	2.1757369892897499e-01	2.0576414316720243e-01	-7.8433467411920157e-04	3.0173586476760528e-01	4.0339535391839619e-02	1.3362186369490872e-01	-9.3396805484671541e-01	2.9932635129531548e-01	5.2118309846845157e-01	3.4359911165287480e+00	]
[	6.9999999999999996e-01	7.1179668548398689e-02	6.1767004555081384e-02	1.4582433779842136e-01	-1.9682937941634038e-01	9.8151392096060969e-02	-4.8596114261160814e-03	4.5745863762353733e-02	1.5700000000000789e+00	3.0994710285162194e-02	-3.3174671307532538e-01	-1.8137862363424470e-01	1.8966109533569492e-01	3.4627164898899521e-01	3.6492327045109579e-01	8.1430052538318504e-02	2.1759655484161500e-01	2.0577286442017281e-01	-7.8433463930768083e-04	3.0156138074725158e-01	4.0214756080308597e-02	1.3388683920183170e-01	-9.3479864547555558e-01	2.9890216388651614e-01	5.2133505999517149e-01	3.4359103410254628e+00	]
[	7.3333333333333328e-01	8.3262847010014684e-02	7.4616148516494687e-02	1.4836091887662764e-01	-1.8503269893850388e-01	1.0588547551014332e-01	-6.3872757677634244e-03	5.6437437268338352e-02	1.5708696759017027e+00	3.4385741213055189e-02	-3.6256584204164832e-01	-1.6672520592057197e-01	2.0773570947003872e-01	3.7911257182553681e-01	4.0538794310460202e-01	7.0206077743421691e-02	4.9035414058013771e-01	2.6712894187745118e-01	-9.1874801567775558e-04	3.4184823191249003e-01	1.2223982046263890e-02	6.9296128870082283e-02	-9.1316740468249391e-01	5.8071916956440794e-01	5.6344747555670316e-01	3.6014339613514492e+00	]
[	7.6666666666666672e-01	9.6483747760111233e-02	8.8732950265133642e-02	1.5046371335828013e-01	-1.6414741852988879e-01	1.1564546414491442e-01	-8.1460156957511506e-03	6.8646825848770618e-02	1.5708402450490879e+00	3.5600713773552950e-02	-3.9255181802545347e-01	-1.4264178458200674e-01	2.2723814810142290e-01	4.1464370277372797e-01	4.4046288725775745e-01	5.5291830546168867e-02	7.6294982171164816e-01	3.2778549561304132e-01	-1.0531613920478312e-03	3.9212866647217770e-01	-1.3492204414504909e-02	3.4834570631781980e-03	-8.8499063421356328e-01	8.6452314516767081e-01	6.0677023551141984e-01	3.7666371433684778e+00	]
[	8.0000000000000004e-01	1.1094270615643463e-01	1.0388626695514390e-01	1.5199896564424584e-01	-1.3417983608452999e-01	1.2743260384057040e-01	-9.9589764687694204e-03	8.2656938301966132e-02	1.5700105904192743e+00	3.4617842672235624e-02	-4.2150476183528890e-01	-1.0908227274146221e-01	2.4817803887974188e-01	4.5350021114591865e-01	4.6707066020644084e-01	3.6051251549390151e-02	1.0353385869022664e+00	3.8763952704525989e-01	-1.1875747684179066e-03	4.4939740984618975e-01	-3.5580345150228856e-02	-6.2315309275827846e-02	-8.5137798489497329e-01	1.1490386274830799e+00	6.4922691212569428e-01	3.9312932119816186e+00	]
[	8.0000000000000004e-01	1.1095114712414017e-01	1.0387747525831754e-01	1.5199888095551023e-01	-1.3418309982938298e-01	1.2743195407323463e-01	-1.0072897871263607e-02	8.2659051659596056e-02	1.5700000000000147e+00	3.4643563680626183e-02	-4.2156627669951757e-01	-1.0906948929108601e-01	2.4821785318216913e-01	4.5366455747637296e-01	4.6688034780493531e-01	3.6038855652240881e-02	1.0352591694485720e+00	3.8764165464528166e-01	-1.1875748102801560e-03	4.4955919878476658e-01	-3.5783498792947142e-02	-6.1811565748583298e-02	-8.5264112911501500e-01	1.1493877764080529e+00	6.5015483798295237e-01	3.9310910160473540e+00	]
[	8.3333333333333337e-01	1.2698226126817364e-01	1.2025666824262564e-01	1.5457141575148628e-01	-9.8744937681821882e-02	1.4038261204454944e-01	-1.1629543388258924e-02	9.7957103972281676e-02	1.5692426997928473e+00	3.0916587203045316e-02	-4.4908682576211623e-01	-6.9684076009236123e-02	2.7056162647533621e-01	5.0890088337971351e-01	5.1389962509323939e-01	1.1808725727558857e-01	1.0913487258825048e+00	3.9493429138810687e-01	-1.2289843210955623e-03	4.6869407012971931e-01	-9.8897107639935120e-03	-1.5997728624308075e-01	-7.9962127537237293e-01	1.2136644881279768e+00	6.8975567089688805e-01	4.0950697351920633e+00	]
[	8.6666666666666670e-01	1.4492413113121222e-01	1.3800388781590364e-01	1.5985625636252093e-01	-6.1438149613839629e-02	1.5361383316201721e-01	-1.2734240586430171e-02	1.1394408698821488e-01	1.5692989860323978e+00	2.4169843000629958e-02	-4.7498472956710019e-01	-2.8157900148095896e-02	2.9414815679425155e-01	5.6830092788929765e-01	5.4889903307405996e-01	1.9877839030542377e-01	1.1474247426580446e+00	4.0164242690514745e-01	-1.2703938319109684e-03	4.9130407600292542e-01	1.2273900483272383e-02	-2.4097600944097658e-01	-7.5649193702714013e-01	1.2780017347000949e+00	7.2456268417682235e-01	4.2584947926466930e+00	]
[	9.0000000000000002e-01	1.6491472033769125e-01	1.5671242976626507e-01	1.6780871147582976e-01	-2.2262756672909650e-02	1.6709056766890193e-01	-1.3342538214383795e-02	1.3077364202760794e-01	1.5699739462586302e+00	1.5163827269894681e-02	-4.9970136633277790e-01	1.5528146480443964e-02	3.1880401528336355e-01	6.3181970654633324e-01	5.7151774138801459e-01	2.7815767832092353e-01	1.2035163627491252e+00	4.0772462630225031e-01	-1.3118033427263747e-03	5.1955292415154664e-01	2.6649564595821910e-02	-2.9397591373649740e-01	-7.2964855631930292e-01	1.3434243239148587e+00	7.5381617594112293e-01	4.4215516015239729e+00	]
[	9.0000000000000002e-01	1.6492107470073805e-01	1.5671801813355637e-01	1.6779208625381209e-01	-2.2263696890049790e-02	1.6712661638621965e-01	-1.3575537141355974e-02	1.3060444208644428e-01	1.5700000000000001e+00	1.4950348778366877e-02	-4.9963818739852561e-01	1.5429101173992397e-02	3.1876637008341135e-01	6.3203780479389660e-01	5.7117817669613624e-01	2.7794021063264451e-01	1.2034867065176194e+00	4.0784123548652146e-01	-1.3118026414734483e-03	5.1566676147599011e-01	2.7255991623200901e-02	-2.9835638086163485e-01	-7.2858358061926731e-01	1.3410089050143439e+00	7.5305243650974552e-01	4.4211830944526733e+00	]
[	9.3333333333333335e-01	1.8717186978152239e-01	1.7606835334467547e-01	1.7887203415584174e-01	1.7379342624519581e-02	1.8105453485532536e-01	-1.3649132241114309e-02	1.4825480693157200e-01	1.5706999640212722e+00	4.4331193166029029e-03	-5.2374606245838284e-01	5.9998012951995000e-02	3.4432138272878876e-01	7.0374671155770496e-01	5.8756053072540326e-01	3.8709211273949007e-01	1.1755291194514654e+00	4.2780854043249866e-01	-1.2998260970039515e-03	5.4478521994503382e-01	1.2526214476182540e-02	-3.2598045784895291e-01	-7.2211526108969604e-01	1.3340304632094195e+00	7.7979595113851774e-01	4.5840642025856768e+00	]
[	9.6666666666666667e-01	2.1188847917450487e-01	1.9573704300839742e-01	1.9361534192484176e-01	5.6088018845041603e-02	1.9563077126358025e-01	-1.3152615560042390e-02	1.6701581200122859e-01	1.5706908231481178e+00	-6.3331120597763680e-03	-5.4806467321397612e-01	1.0442764737275799e-01	3.7072569399655808e-01	7.8004201676286200e-01	5.9029618038081733e-01	4.9778238672108305e-01	1.1474558912199615e+00	4.4723135068910375e-01	-1.2878495525344552e-03	5.8216434493709501e-01	-1.5103677429932252e-02	-3.1344700321460289e-01	-7.4120938228815003e-01	1.3327099618939569e+00	8.0409189153016125e-01	4.7468767647158803e+00	]
[	1.0000000000000000e+00	2.3922953514397455e-01	2.1527099385428541e-01	2.1207704860363882e-01	9.3858335666959211e-02	2.1081353376976897e-01	-1.2050968236713901e-02	1.8714078202420734e-01	1.5695740871419348e+00	-1.6057764781335301e-02	-5.7342432904271445e-01	1.4890759304280715e-01	3.9790352009416147e-01	8.6127890304640264e-01	5.7948603702560653e-01	6.1022849871727691e-01	1.1192591459754027e+00	4.6608261542781937e-01	-1.2758730080649589e-03	6.2625506779173434e-01	-5.3376265868616886e-02	-2.6457232735041580e-01	-7.8399492056599807e-01	1.3369631719121866e+00	8.2620885053320581e-01	4.9096989578986667e+00	]
[	1.0000000000000000e+00	2.3933584069589250e-01	2.1504286264082484e-01	2.1208006202391272e-01	9.3867395871076620e-02	2.1080014818002757e-01	-1.2185876168821962e-02	1.8760497935453932e-01	1.5700000000006487e+00	-1.5984785714871139e-02	-5.7330425664271623e-01	1.4920059015683174e-01	3.9764666125295295e-01	8.6330844934162221e-01	5.7563577220021056e-01	6.1077112486659890e-01	1.1194941098230196e+00	4.6436805914891022e-01	-1.2758733815792925e-03	6.3549715502202964e-01	-4.4869569384347101e-02	-2.6302634910182709e-01	-7.8058982240645203e-01	1.3432503501998041e+00	8.2046846457138478e-01	4.9091541439010662e+00	]
[	1.0333333333333334e+00	2.6929335062497622e-01	2.3408967985123047e-01	2.3317187683668777e-01	1.2954981281477881e-01	2.2488635673427282e-01	-1.0652223375454061e-02	2.0943992007762521e-01	1.5689135532089669e+00	-2.3437598313798328e-02	-6.0011698677884195e-01	1.9282957926820091e-01	4.2539153406889108e-01	9.3517455559602480e-01	5.6484115652884059e-01	6.5474071785958887e-01	1.0220913057962109e+00	3.8581533609658708e-01	-1.3171639370523332e-03	6.7473618973723182e-01	-2.1538481029227178e-02	-1.8079998788315607e-01	-8.3067728602682522e-01	1.2750658043722032e+00	8.4480240505806359e-01	5.0720753697738630e+00	]
[	1.0666666666666667e+00	3.0174491200629994e-01	2.5254809202580819e-01	2.5572750505560388e-01	1.6199283782913337e-01	2.3631961543081972e-01	-9.0215409531426132e-03	2.3258758379957584e-01	1.5684937014423155e+00	-2.7862652827648444e-02	-6.2881592582675738e-01	2.3423854518266102e-01	4.5400806758319034e-01	1.0128071251687658e+00	5.4047421604633050e-01	6.9853238229309444e-01	9.2519016831115886e-01	3.0712295205924756e-01	-1.3584544925253734e-03	7.1397309169776935e-01	-4.5164216291578010e-03	-8.2844196781039936e-02	-8.9271737783872018e-01	1.2098836196846945e+00	8.7283204911346179e-01	5.2353432577647157e+00	]
